,TRADE_DAYS,S_INFO_EXCHMARKET
1297,20010719,DCE
1298,19940520,DCE
1299,20030709,SHFE
1300,20120424,CZCE
1301,20150615,DCE
1302,20160719,SHFE
1303,20151012,SGE
1304,20090601,CFFEX
1305,19910412,CZCE
1306,20170906,SHFE
1307,20130815,DCE
1308,19950925,DCE
1309,19941111,DCE
1310,20150702,CZCE
1311,20160226,SHFE
1312,19991022,CZCE
1313,19990726,SHFE
1314,20070720,CFFEX
1315,19971013,DCE
1316,20171130,DCE
1317,19960823,SHFE
1318,20160126,SGE
1319,19910404,CZCE
1320,19970430,DCE
1321,19950125,DCE
1322,20170915,CZCE
1323,20030128,CZCE
1324,20170213,CFFEX
1325,20020225,DCE
1326,19981006,CZCE
1327,20120619,DCE
1328,19981007,SHFE
1329,19910104,CZCE
1330,19901113,CZCE
1331,19990415,CZCE
1332,20010111,DCE
1333,19940315,SHFE
1334,20110406,DCE
1335,19960423,CZCE
1336,19951012,SHFE
1337,19910208,CZCE
1338,19960522,DCE
1339,20090416,CFFEX
1340,20130509,CZCE
1341,20000518,DCE
1342,19940308,CZCE
1343,20110713,DCE
1344,20151019,CFFEX
1345,20150326,DCE
1346,19980212,CZCE
1347,19920213,CZCE
1348,20160831,SGE
1349,20170316,CFFEX
1350,19931011,CZCE
1351,19940929,DCE
1352,20010309,SHFE
1353,19970821,DCE
1354,20070419,CFFEX
1355,20110308,CZCE
1356,20121026,SHFE
1357,20000914,CZCE
1358,20010628,SHFE
1359,19930217,SHFE
1360,19971017,CZCE
1361,20130513,CFFEX
1362,20030826,SHFE
1363,19910312,CZCE
1364,19960605,CZCE
1365,19990505,DCE
1366,19970815,CZCE
1367,20161014,CFFEX
1368,20130731,SHFE
1369,20011015,DCE
1370,19961125,DCE
1371,20011116,DCE
1372,19920302,SHFE
1373,19950302,SHFE
1374,20150522,SGE
1375,19911127,SHFE
1376,20170413,CFFEX
1377,20100226,CFFEX
1378,20170412,CFFEX
1379,20171109,DCE
1380,20010604,SHFE
1381,20150909,DCE
1382,19901127,CZCE
1383,19960801,CZCE
1384,20000428,SHFE
1385,20010925,DCE
1386,19970714,DCE
1387,19920605,CZCE
1388,20160112,SHFE
1389,19960809,DCE
1390,20170302,SHFE
1391,19950726,CZCE
1392,20170516,CFFEX
1393,19930506,DCE
1394,20031031,DCE
1395,20111109,CZCE
1396,19920430,SHFE
1397,20121022,SHFE
1398,19910719,CZCE
1399,20120613,CFFEX
1400,19980416,DCE
1401,20160908,CFFEX
1402,19991130,DCE
1403,20001220,SHFE
1404,20030919,DCE
1405,20020327,DCE
1406,19950321,DCE
1407,20150216,SGE
1408,20021219,SHFE
1409,19970612,CZCE
1410,19950605,DCE
1411,20170228,DCE
1412,20171010,SHFE
1413,19940201,SHFE
1414,20080507,CFFEX
1415,20090831,CFFEX
1416,19901017,CZCE
1417,19921124,CZCE
1418,20150623,SGE
1419,19970429,CZCE
1420,20030123,CZCE
1421,19930519,SHFE
1422,19980413,DCE
1423,19931231,DCE
1424,20161223,SHFE
1425,20130315,DCE
1426,19930331,DCE
1427,19910829,SHFE
1428,20070827,CFFEX
1429,20121203,DCE
1430,20120809,SHFE
1431,19980817,CZCE
1432,20160602,SHFE
1433,19960814,DCE
1434,20130328,CFFEX
1435,19961125,CZCE
1436,19930106,CZCE
1437,20150728,SHFE
1438,20130419,DCE
1439,19930309,CZCE
1440,20160524,CFFEX
1441,20010420,DCE
1442,20001009,DCE
1443,20120206,SGE
1444,19941017,SHFE
1445,19920525,CZCE
1446,20110106,DCE
1447,20001026,SHFE
1448,19940822,DCE
1449,20150414,SHFE
1450,20170308,CFFEX
1451,19960402,CZCE
1452,19940304,CZCE
1453,19940725,CZCE
1454,19941128,SHFE
1455,20120309,DCE
1456,20030102,DCE
1457,19950803,SHFE
1458,19960315,CZCE
1459,20000529,SHFE
1460,20010711,DCE
1461,20120509,CZCE
1462,20131015,CZCE
1463,20130508,CFFEX
1464,19920303,SHFE
1465,20120911,CFFEX
1466,20120625,CFFEX
1467,19930415,CZCE
1468,20121126,CZCE
1469,20120628,SHFE
1470,19941221,CZCE
1471,19941207,CZCE
1472,20120229,SGE
1473,20161117,DCE
1474,19981126,CZCE
1475,19920313,SHFE
1476,19941124,DCE
1477,19930427,CZCE
1478,19970616,CZCE
1479,19930928,DCE
1480,19951013,DCE
1481,20110801,SGE
1482,20120927,DCE
1483,20160721,SHFE
1484,20020913,CZCE
1485,20120802,DCE
1486,19920601,CZCE
1487,20150226,DCE
1488,20160817,SHFE
1489,19960315,DCE
1490,20130130,SGE
1491,20120803,SHFE
1492,19951010,CZCE
1493,20031118,DCE
1494,20111021,CZCE
1495,20030729,SHFE
1496,19991130,CZCE
1497,20120608,CFFEX
1498,20010321,SHFE
1499,19911104,CZCE
1500,20110719,DCE
1501,19981019,CZCE
1502,19990505,CZCE
1503,20070118,CFFEX
1504,20010713,SHFE
1505,20081023,CFFEX
1506,20020412,CZCE
1507,20161223,CFFEX
1508,20160414,SHFE
1509,20110118,SHFE
1510,20031111,DCE
1511,19980615,SHFE
1512,19951030,DCE
1513,20111026,CZCE
1514,20151221,SHFE
1515,19940324,CZCE
1516,20151229,SHFE
1517,19960821,CZCE
1518,19960722,CZCE
1519,20110705,SGE
1520,19970827,DCE
1521,20150925,DCE
1522,19961014,DCE
1523,19981109,DCE
1524,19981020,SHFE
1525,19990304,CZCE
1526,20160919,DCE
1527,20150313,SGE
1528,20180102,SHFE
1529,20180103,SHFE
1530,20180104,SHFE
1531,20180105,SHFE
1532,20180108,SHFE
1533,20180109,SHFE
1534,20180110,SHFE
1535,20180111,SHFE
1536,20180112,SHFE
1537,20180115,SHFE
1538,20180116,SHFE
1539,20180117,SHFE
1540,20180118,SHFE
1541,20180119,SHFE
1542,20180122,SHFE
1543,20180123,SHFE
1544,20180124,SHFE
1545,20180125,SHFE
1546,20180126,SHFE
1547,20180129,SHFE
1548,20180130,SHFE
1549,20180131,SHFE
1550,20180201,SHFE
1551,20180202,SHFE
1552,20180205,SHFE
1553,20180206,SHFE
1554,20180207,SHFE
1555,20180208,SHFE
1556,20180209,SHFE
1557,20180212,SHFE
1558,20180213,SHFE
1559,20180214,SHFE
1560,20180222,SHFE
1561,20180223,SHFE
1562,20180226,SHFE
1563,20180227,SHFE
1564,20180228,SHFE
1565,20180301,SHFE
1566,20180302,SHFE
1567,20180305,SHFE
1568,20180306,SHFE
1569,20180307,SHFE
1570,20180308,SHFE
1571,20180309,SHFE
1572,20180312,SHFE
1573,20180313,SHFE
1574,20180314,SHFE
1575,20180315,SHFE
1576,20180316,SHFE
1577,20180319,SHFE
1578,20180320,SHFE
1579,20180321,SHFE
1580,20180322,SHFE
1581,20180323,SHFE
1582,20180326,SHFE
1583,20180327,SHFE
1584,20180328,SHFE
1585,20180329,SHFE
1586,20180330,SHFE
1587,20180402,SHFE
1588,20180403,SHFE
1589,20180404,SHFE
1590,20180409,SHFE
1591,20180410,SHFE
1592,20180411,SHFE
1593,20180412,SHFE
1594,20180413,SHFE
1595,20180416,SHFE
1596,20180417,SHFE
1597,20180418,SHFE
1598,20180419,SHFE
1599,20180420,SHFE
1600,20180423,SHFE
1601,20180424,SHFE
1602,20180425,SHFE
1603,20180426,SHFE
1604,20180427,SHFE
1605,20180502,SHFE
1606,20180503,SHFE
1607,20180504,SHFE
1608,20180507,SHFE
1609,20180508,SHFE
1610,20180509,SHFE
1611,20180510,SHFE
1612,20180511,SHFE
1613,20180514,SHFE
1614,20180515,SHFE
1615,20180516,SHFE
1616,20180517,SHFE
1617,20180518,SHFE
1618,20180521,SHFE
1619,20180522,SHFE
1620,20180523,SHFE
1621,20180524,SHFE
1622,20180525,SHFE
1623,20180528,SHFE
1624,20180529,SHFE
1625,20180530,SHFE
1626,20180531,SHFE
1627,20180601,SHFE
1628,20180604,SHFE
1629,20180605,SHFE
1630,20180606,SHFE
1631,20180607,SHFE
1632,20180608,SHFE
1633,20180611,SHFE
1634,20180612,SHFE
1635,20180613,SHFE
1636,20180614,SHFE
1637,20180615,SHFE
1638,20180619,SHFE
1639,20180620,SHFE
1640,20180621,SHFE
1641,20180622,SHFE
1642,20180625,SHFE
1643,20180626,SHFE
1644,20180627,SHFE
1645,20180628,SHFE
1646,20180629,SHFE
1647,20180702,SHFE
1648,20180703,SHFE
1649,20180704,SHFE
1650,20180705,SHFE
1651,20180706,SHFE
1652,20180709,SHFE
1653,20180710,SHFE
1654,20180711,SHFE
1655,20180712,SHFE
1656,20180713,SHFE
1657,20180716,SHFE
1658,20180717,SHFE
1659,20180718,SHFE
1660,20180719,SHFE
1661,20180720,SHFE
1662,20180723,SHFE
1663,20180724,SHFE
1664,20180725,SHFE
1665,20180726,SHFE
1666,20180727,SHFE
1667,20180730,SHFE
1668,20180731,SHFE
1669,20180801,SHFE
1670,20180802,SHFE
1671,20180803,SHFE
1672,20180806,SHFE
1673,20180807,SHFE
1674,20180808,SHFE
1675,20180809,SHFE
1676,20180810,SHFE
1677,20180813,SHFE
1678,20180814,SHFE
1679,20180815,SHFE
1680,20180816,SHFE
1681,20180817,SHFE
1682,20180820,SHFE
1683,20180821,SHFE
1684,20180822,SHFE
1685,20180823,SHFE
1686,20180824,SHFE
1687,20180827,SHFE
1688,20180828,SHFE
1689,20180829,SHFE
1690,20180830,SHFE
1691,20180831,SHFE
1692,20180903,SHFE
1693,20180904,SHFE
1694,20180905,SHFE
1695,20180906,SHFE
1696,20180907,SHFE
1697,20180910,SHFE
1698,20180911,SHFE
1699,20180912,SHFE
1700,20180913,SHFE
1701,20180914,SHFE
1702,20180917,SHFE
1703,20180918,SHFE
1704,20180919,SHFE
1705,20180920,SHFE
1706,20180921,SHFE
1707,20180925,SHFE
1708,20180926,SHFE
1709,20180927,SHFE
1710,20180928,SHFE
1711,20181008,SHFE
1712,20181009,SHFE
1713,20181010,SHFE
1714,20181011,SHFE
1715,20181012,SHFE
1716,20181015,SHFE
1717,20181016,SHFE
1718,20181017,SHFE
1719,20181018,SHFE
1720,20181019,SHFE
1721,20181022,SHFE
1722,20181023,SHFE
1723,20181024,SHFE
1724,20181025,SHFE
1725,20181026,SHFE
1726,20181029,SHFE
1727,20181030,SHFE
1728,20181031,SHFE
1729,20181101,SHFE
1730,20181102,SHFE
1731,20181105,SHFE
1732,20181106,SHFE
1733,20181107,SHFE
1734,20181108,SHFE
1735,20181109,SHFE
1736,20181112,SHFE
1737,20181113,SHFE
1738,20181114,SHFE
1739,20181115,SHFE
1740,20181116,SHFE
1741,20181119,SHFE
1742,20181120,SHFE
1743,20181121,SHFE
1744,20181122,SHFE
1745,20181123,SHFE
1746,20181126,SHFE
1747,20181127,SHFE
1748,20181128,SHFE
1749,20181129,SHFE
1750,20181130,SHFE
1751,20181203,SHFE
1752,20181204,SHFE
1753,20181205,SHFE
1754,20181206,SHFE
1755,20181207,SHFE
1756,20181210,SHFE
1757,20181211,SHFE
1758,20181212,SHFE
1759,20181213,SHFE
1760,20181214,SHFE
1761,20181217,SHFE
1762,20181218,SHFE
1763,20181219,SHFE
1764,20181220,SHFE
1765,20181221,SHFE
1766,20181224,SHFE
1767,20181225,SHFE
1768,20181226,SHFE
1769,20181227,SHFE
1770,20181228,SHFE
1771,20190102,SHFE
1772,20190103,SHFE
1773,20190104,SHFE
1774,20190107,SHFE
1775,20190108,SHFE
1776,20190109,SHFE
1777,20190110,SHFE
1778,20190111,SHFE
1779,20190114,SHFE
1780,20190115,SHFE
1781,20190116,SHFE
1782,20190117,SHFE
1783,20190118,SHFE
1784,20190121,SHFE
1785,20190122,SHFE
1786,20190123,SHFE
1787,20190124,SHFE
1788,20190125,SHFE
1789,20190128,SHFE
1790,20190129,SHFE
1791,20190130,SHFE
1792,20190131,SHFE
1793,20190201,SHFE
1794,20190211,SHFE
1795,20190212,SHFE
1796,20190213,SHFE
1797,20190214,SHFE
1798,20190215,SHFE
1799,20190218,SHFE
1800,20190219,SHFE
1801,20190220,SHFE
1802,20190221,SHFE
1803,20190222,SHFE
1804,20190225,SHFE
1805,20190226,SHFE
1806,20190227,SHFE
1807,20190228,SHFE
1808,20190301,SHFE
1809,20190304,SHFE
1810,20190305,SHFE
1811,20190306,SHFE
1812,20190307,SHFE
1813,20190308,SHFE
1814,20190311,SHFE
1815,20190312,SHFE
1816,20190313,SHFE
1817,20190314,SHFE
1818,20190315,SHFE
1819,20190318,SHFE
1820,20190319,SHFE
1821,20190320,SHFE
1822,20190321,SHFE
1823,20190322,SHFE
1824,20190325,SHFE
1825,20190326,SHFE
1826,20190327,SHFE
1827,20190328,SHFE
1828,20190329,SHFE
1829,20190401,SHFE
1830,20190402,SHFE
1831,20190403,SHFE
1832,20190404,SHFE
1833,20190408,SHFE
1834,20190409,SHFE
1835,20190410,SHFE
1836,20190411,SHFE
1837,20190412,SHFE
1838,20190415,SHFE
1839,20190416,SHFE
1840,20190417,SHFE
1841,20190418,SHFE
1842,20190419,SHFE
1843,20190422,SHFE
1844,20190423,SHFE
1845,20190424,SHFE
1846,20190425,SHFE
1847,20190426,SHFE
1848,20190429,SHFE
1849,20190430,SHFE
1850,20190506,SHFE
1851,20190507,SHFE
1852,20190508,SHFE
1853,20190509,SHFE
1854,20190510,SHFE
1855,20190513,SHFE
1856,20190514,SHFE
1857,20190515,SHFE
1858,20190516,SHFE
1859,20190517,SHFE
1860,20190520,SHFE
1861,20190521,SHFE
1862,20190522,SHFE
1863,20190523,SHFE
1864,20190524,SHFE
1865,20190527,SHFE
1866,20190528,SHFE
1867,20190529,SHFE
1868,20190530,SHFE
1869,20190531,SHFE
1870,20190603,SHFE
1871,20190604,SHFE
1872,20190605,SHFE
1873,20190606,SHFE
1874,20190610,SHFE
1875,20190611,SHFE
1876,20190612,SHFE
1877,20190613,SHFE
1878,20190614,SHFE
1879,20190617,SHFE
1880,20190618,SHFE
1881,20190619,SHFE
1882,20190620,SHFE
1883,20190621,SHFE
1884,20190624,SHFE
1885,20190625,SHFE
1886,20190626,SHFE
1887,20190627,SHFE
1888,20190628,SHFE
1889,20190701,SHFE
1890,20190702,SHFE
1891,20190703,SHFE
1892,20190704,SHFE
1893,20190705,SHFE
1894,20190708,SHFE
1895,20190709,SHFE
1896,20190710,SHFE
1897,20190711,SHFE
1898,20190712,SHFE
1899,20190715,SHFE
1900,20190716,SHFE
1901,20190717,SHFE
1902,20190718,SHFE
1903,20190719,SHFE
1904,20190722,SHFE
1905,20190723,SHFE
1906,20190724,SHFE
1907,20190725,SHFE
1908,20190726,SHFE
1909,20190729,SHFE
1910,20190730,SHFE
1911,20190731,SHFE
1912,20190801,SHFE
1913,20190802,SHFE
1914,20190805,SHFE
1915,20190806,SHFE
1916,20190807,SHFE
1917,20190808,SHFE
1918,20190809,SHFE
1919,20190812,SHFE
1920,20190813,SHFE
1921,20190814,SHFE
1922,20190815,SHFE
1923,20190816,SHFE
1924,20190819,SHFE
1925,20190820,SHFE
1926,20190821,SHFE
1927,20190822,SHFE
1928,20190823,SHFE
1929,20190826,SHFE
1930,20190827,SHFE
1931,20190828,SHFE
1932,20190829,SHFE
1933,20190830,SHFE
1934,20190902,SHFE
1935,20190903,SHFE
1936,20190904,SHFE
1937,20190905,SHFE
1938,20190906,SHFE
1939,20190909,SHFE
1940,20190910,SHFE
1941,20190911,SHFE
1942,20190912,SHFE
1943,20190916,SHFE
1944,20190917,SHFE
1945,20190918,SHFE
1946,20190919,SHFE
1947,20190920,SHFE
1948,20190923,SHFE
1949,20190924,SHFE
1950,20190925,SHFE
1951,20190926,SHFE
1952,20190927,SHFE
1953,20190930,SHFE
1954,20191008,SHFE
1955,20191009,SHFE
1956,20191010,SHFE
1957,20191011,SHFE
1958,20191014,SHFE
1959,20191015,SHFE
1960,20191016,SHFE
1961,20191017,SHFE
1962,20191018,SHFE
1963,20191021,SHFE
1964,20191022,SHFE
1965,20191023,SHFE
1966,20191024,SHFE
1967,20191025,SHFE
1968,20191028,SHFE
1969,20191029,SHFE
1970,20191030,SHFE
1971,20191031,SHFE
1972,20191101,SHFE
1973,20191104,SHFE
1974,20191105,SHFE
1975,20191106,SHFE
1976,20191107,SHFE
1977,20191108,SHFE
1978,20191111,SHFE
1979,20191112,SHFE
1980,20191113,SHFE
1981,20191114,SHFE
1982,20191115,SHFE
1983,20191118,SHFE
1984,20191119,SHFE
1985,20191120,SHFE
1986,20191121,SHFE
1987,20191122,SHFE
1988,20191125,SHFE
1989,20191126,SHFE
1990,20191127,SHFE
1991,20191128,SHFE
1992,20191129,SHFE
1993,20191202,SHFE
1994,20191203,SHFE
1995,20191204,SHFE
1996,20191205,SHFE
1997,20191206,SHFE
1998,20191209,SHFE
1999,20191210,SHFE
2000,20191211,SHFE
2001,20191212,SHFE
2002,20191213,SHFE
2003,20191216,SHFE
2004,20191217,SHFE
2005,20191218,SHFE
2006,20191219,SHFE
2007,20191220,SHFE
2008,20191223,SHFE
2009,20191224,SHFE
2010,20191225,SHFE
2011,20191226,SHFE
2012,20191227,SHFE
2013,20191230,SHFE
2014,20191231,SHFE
2015,20200102,SHFE
2016,20200103,SHFE
2017,20200106,SHFE
2018,20200107,SHFE
2019,20200108,SHFE
2020,20200109,SHFE
2021,20200110,SHFE
2022,20200113,SHFE
2023,20200114,SHFE
2024,20200115,SHFE
2025,20200116,SHFE
2026,20200117,SHFE
2027,20200120,SHFE
2028,20200121,SHFE
2029,20200122,SHFE
2030,20200123,SHFE
2031,20200203,SHFE
2032,20200204,SHFE
2033,20200205,SHFE
2034,20200206,SHFE
2035,20200207,SHFE
2036,20200210,SHFE
2037,20200211,SHFE
2038,20200212,SHFE
2039,20200213,SHFE
2040,20200214,SHFE
2041,20200217,SHFE
2042,20200218,SHFE
2043,20200219,SHFE
2044,20200220,SHFE
2045,20200221,SHFE
2046,20200224,SHFE
2047,20200225,SHFE
2048,20200226,SHFE
2049,20200227,SHFE
2050,20200228,SHFE
2051,20200302,SHFE
2052,20200303,SHFE
2053,20200304,SHFE
2054,20200305,SHFE
2055,20200306,SHFE
2056,20200309,SHFE
2057,20200310,SHFE
2058,20200311,SHFE
2059,20200312,SHFE
2060,20200313,SHFE
2061,20200316,SHFE
2062,20200317,SHFE
2063,20200318,SHFE
2064,20200319,SHFE
2065,20200320,SHFE
2066,20200323,SHFE
2067,20200324,SHFE
2068,20200325,SHFE
2069,20200326,SHFE
2070,20200327,SHFE
2071,20200330,SHFE
2072,20200331,SHFE
2073,20200401,SHFE
2074,20200402,SHFE
2075,20200403,SHFE
2076,20200407,SHFE
2077,20200408,SHFE
2078,20200409,SHFE
2079,20200410,SHFE
2080,20200413,SHFE
2081,20200414,SHFE
2082,20200415,SHFE
2083,20200416,SHFE
2084,20200417,SHFE
2085,20200420,SHFE
2086,20200421,SHFE
2087,20200422,SHFE
2088,20200423,SHFE
2089,20200424,SHFE
2090,20200427,SHFE
2091,20200428,SHFE
2092,20200429,SHFE
2093,20200430,SHFE
2094,20200506,SHFE
2095,20200507,SHFE
2096,20200508,SHFE
2097,20200511,SHFE
2098,20200512,SHFE
2099,20200513,SHFE
2100,20200514,SHFE
2101,20200515,SHFE
2102,20200518,SHFE
2103,20200519,SHFE
2104,20200520,SHFE
2105,20200521,SHFE
2106,20200522,SHFE
2107,20200525,SHFE
2108,20200526,SHFE
2109,20200527,SHFE
2110,20200528,SHFE
2111,20200529,SHFE
2112,20200601,SHFE
2113,20200602,SHFE
2114,20200603,SHFE
2115,20200604,SHFE
2116,20200605,SHFE
2117,20200608,SHFE
2118,20200609,SHFE
2119,20200610,SHFE
2120,20200611,SHFE
2121,20200612,SHFE
2122,20200615,SHFE
2123,20200616,SHFE
2124,20200617,SHFE
2125,20200618,SHFE
2126,20200619,SHFE
2127,20200622,SHFE
2128,20200623,SHFE
2129,20200624,SHFE
2130,20200629,SHFE
2131,20200630,SHFE
2132,20200701,SHFE
2133,20200702,SHFE
2134,20200703,SHFE
2135,20200706,SHFE
2136,20200707,SHFE
2137,20200708,SHFE
2138,20200709,SHFE
2139,20200710,SHFE
2140,20200713,SHFE
2141,20200714,SHFE
2142,20200715,SHFE
2143,20200716,SHFE
2144,20200717,SHFE
2145,20200720,SHFE
2146,20200721,SHFE
2147,20200722,SHFE
2148,20200723,SHFE
2149,20200724,SHFE
2150,20200727,SHFE
2151,20200728,SHFE
2152,20200729,SHFE
2153,20200730,SHFE
2154,20200731,SHFE
2155,20200803,SHFE
2156,20200804,SHFE
2157,20200805,SHFE
2158,20200806,SHFE
2159,20200807,SHFE
2160,20200810,SHFE
2161,20200811,SHFE
2162,20200812,SHFE
2163,20200813,SHFE
2164,20200814,SHFE
2165,20200817,SHFE
2166,20200818,SHFE
2167,20200819,SHFE
2168,20200820,SHFE
2169,20200821,SHFE
2170,20200824,SHFE
2171,20200825,SHFE
2172,20200826,SHFE
2173,20200827,SHFE
2174,20200828,SHFE
2175,20200831,SHFE
2176,20200901,SHFE
2177,20200902,SHFE
2178,20200903,SHFE
2179,20200904,SHFE
2180,20200907,SHFE
2181,20200908,SHFE
2182,20200909,SHFE
2183,20200910,SHFE
2184,20200911,SHFE
2185,20200914,SHFE
2186,20200915,SHFE
2187,20200916,SHFE
2188,20200917,SHFE
2189,20200918,SHFE
2190,20200921,SHFE
2191,20200922,SHFE
2192,20200923,SHFE
2193,20200924,SHFE
2194,20200925,SHFE
2195,20200928,SHFE
2196,20200929,SHFE
2197,20200930,SHFE
2198,20201009,SHFE
2199,20201012,SHFE
2200,20201013,SHFE
2201,20201014,SHFE
2202,20201015,SHFE
2203,20201016,SHFE
2204,20201019,SHFE
2205,20201020,SHFE
2206,20201021,SHFE
2207,20201022,SHFE
2208,20201023,SHFE
2209,20201026,SHFE
2210,20201027,SHFE
2211,20201028,SHFE
2212,20201029,SHFE
2213,20201030,SHFE
2214,20201102,SHFE
2215,20201103,SHFE
2216,20201104,SHFE
2217,20201105,SHFE
2218,20201106,SHFE
2219,20201109,SHFE
2220,20201110,SHFE
2221,20201111,SHFE
2222,20201112,SHFE
2223,20201113,SHFE
2224,20201116,SHFE
2225,20201117,SHFE
2226,20201118,SHFE
2227,20201119,SHFE
2228,20201120,SHFE
2229,20201123,SHFE
2230,20201124,SHFE
2231,20201125,SHFE
2232,20201126,SHFE
2233,20201127,SHFE
2234,20201130,SHFE
2235,20201201,SHFE
2236,20201202,SHFE
2237,20201203,SHFE
2238,20201204,SHFE
2239,20201207,SHFE
2240,20201208,SHFE
2241,20201209,SHFE
2242,20201210,SHFE
2243,20201211,SHFE
2244,20201214,SHFE
2245,20201215,SHFE
2246,20201216,SHFE
2247,20201217,SHFE
2248,20201218,SHFE
2249,20201221,SHFE
2250,20201222,SHFE
2251,20201223,SHFE
2252,20201224,SHFE
2253,20201225,SHFE
2254,20201228,SHFE
2255,20201229,SHFE
2256,20201230,SHFE
2257,20201231,SHFE
2258,20120321,SHFE
2259,19940815,SHFE
2260,20171020,DCE
2261,20150528,CFFEX
2262,20170510,DCE
2263,20010625,CZCE
2264,19950612,DCE
2265,20100402,CFFEX
2266,20160317,CZCE
2267,19980106,DCE
2268,19991109,SHFE
2269,20030702,DCE
2270,20110727,SHFE
2271,20020328,CZCE
2272,19961213,SHFE
2273,20010115,CZCE
2274,19960729,DCE
2275,19980319,DCE
2276,20030627,DCE
2277,20090318,CFFEX
2278,19991013,CZCE
2279,20131202,CZCE
2280,20170309,DCE
2281,20090520,CFFEX
2282,20001103,CZCE
2283,19930121,SHFE
2284,19990421,CZCE
2285,20061010,CFFEX
2286,20150213,CFFEX
2287,20000808,DCE
2288,19920402,SHFE
2289,20150105,CFFEX
2290,20151019,SHFE
2291,20130416,SGE
2292,19940513,SHFE
2293,19960529,DCE
2294,20161205,CFFEX
2295,20110920,SHFE
2296,20130320,SGE
2297,20130701,SHFE
2298,20110218,DCE
2299,19920218,CZCE
2300,20090424,CFFEX
2301,20160217,CZCE
2302,19930721,SHFE
2303,20010524,SHFE
2304,20001227,SHFE
2305,20170327,SHFE
2306,20070126,CFFEX
2307,20171123,DCE
2308,20160920,DCE
2309,20131015,CFFEX
2310,19991015,CZCE
2311,20151027,CZCE
2312,19960911,CZCE
2313,20120409,SGE
2314,20030812,SHFE
2315,20160602,CZCE
2316,20111102,CFFEX
2317,20030624,CZCE
2318,20131011,DCE
2319,20010704,CZCE
2320,19960927,SHFE
2321,20150626,DCE
2322,20160325,SHFE
2323,20010110,CZCE
2324,20161014,SGE
2325,20111130,SHFE
2326,20151218,CFFEX
2327,19940113,DCE
2328,20250102,CFFEX
2329,20250103,CFFEX
2330,20250106,CFFEX
2331,20250107,CFFEX
2332,20250108,CFFEX
2333,20250109,CFFEX
2334,20250110,CFFEX
2335,20250113,CFFEX
2336,20250114,CFFEX
2337,20250115,CFFEX
2338,20250116,CFFEX
2339,20250117,CFFEX
2340,20250120,CFFEX
2341,20250121,CFFEX
2342,20250122,CFFEX
2343,20250123,CFFEX
2344,20250124,CFFEX
2345,20250127,CFFEX
2346,20250204,CFFEX
2347,20250205,CFFEX
2348,20250206,CFFEX
2349,20250207,CFFEX
2350,20250210,CFFEX
2351,20250211,CFFEX
2352,20250212,CFFEX
2353,20250213,CFFEX
2354,20250214,CFFEX
2355,20250217,CFFEX
2356,20250218,CFFEX
2357,20250219,CFFEX
2358,20250220,CFFEX
2359,20250221,CFFEX
2360,20250224,CFFEX
2361,20250225,CFFEX
2362,20250226,CFFEX
2363,20250227,CFFEX
2364,20250228,CFFEX
2365,20250303,CFFEX
2366,20250304,CFFEX
2367,20250305,CFFEX
2368,20250306,CFFEX
2369,20250307,CFFEX
2370,20250310,CFFEX
2371,20250311,CFFEX
2372,20250312,CFFEX
2373,20250313,CFFEX
2374,20250314,CFFEX
2375,20250317,CFFEX
2376,20250318,CFFEX
2377,20250319,CFFEX
2378,20250320,CFFEX
2379,20250321,CFFEX
2380,20250324,CFFEX
2381,20250325,CFFEX
2382,20250326,CFFEX
2383,20250327,CFFEX
2384,20250328,CFFEX
2385,20250331,CFFEX
2386,20250401,CFFEX
2387,20250402,CFFEX
2388,20250403,CFFEX
2389,20250407,CFFEX
2390,20250408,CFFEX
2391,20250409,CFFEX
2392,20250410,CFFEX
2393,20250411,CFFEX
2394,20250414,CFFEX
2395,20250415,CFFEX
2396,20250416,CFFEX
2397,20250417,CFFEX
2398,20250418,CFFEX
2399,20250421,CFFEX
2400,20250422,CFFEX
2401,20250423,CFFEX
2402,20250424,CFFEX
2403,20250425,CFFEX
2404,20250428,CFFEX
2405,20250429,CFFEX
2406,20250430,CFFEX
2407,20250502,CFFEX
2408,20250505,CFFEX
2409,20250506,CFFEX
2410,20250507,CFFEX
2411,20250508,CFFEX
2412,20250509,CFFEX
2413,20250512,CFFEX
2414,20250513,CFFEX
2415,20250514,CFFEX
2416,20250515,CFFEX
2417,20250516,CFFEX
2418,20250519,CFFEX
2419,20250520,CFFEX
2420,20250521,CFFEX
2421,20250522,CFFEX
2422,20250523,CFFEX
2423,20250526,CFFEX
2424,20250527,CFFEX
2425,20250528,CFFEX
2426,20250529,CFFEX
2427,20250530,CFFEX
2428,20250602,CFFEX
2429,20250603,CFFEX
2430,20250604,CFFEX
2431,20250605,CFFEX
2432,20250606,CFFEX
2433,20250609,CFFEX
2434,20250610,CFFEX
2435,20250611,CFFEX
2436,20250612,CFFEX
2437,20250613,CFFEX
2438,20250616,CFFEX
2439,20250617,CFFEX
2440,20250618,CFFEX
